Error: URL not found or could not fetch data for AAPL
         468058 function calls (444107 primitive calls) in 0.778 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 parse.py:699(parse_qs)
        2    0.000    0.000    0.000    0.000 thread.py:220(shutdown)
        7    0.000    0.000    0.000    0.000 threading.py:318(_is_owned)
        2    0.000    0.000    0.000    0.000 http2.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _sockets.py:710(convert_ipv6_sockaddr)
        5    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Future' objects}
       77    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 _local.py:245(_from_parsed_parts)
        1    0.000    0.000    0.606    0.606 runners.py:160(run)
        2    0.000    0.000    0.000    0.000 events.py:721(set_event_loop)
        8    0.000    0.000    0.000    0.000 formatter.py:79(__init__)
        2    0.000    0.000    0.000    0.000 connection.py:170(aclose)
       35    0.000    0.000    0.000    0.000 typing.py:1742(<genexpr>)
        4    0.000    0.000    0.000    0.000 parse.py:676(unquote)
        2    0.000    0.000    0.000    0.000 _events.py:337(__init__)
        1    0.000    0.000    0.000    0.000 timeouts.py:97(__aexit__)
       42    0.000    0.000    0.000    0.000 enum.py:91(_is_single_bit)
        3    0.000    0.000    0.000    0.000 __init__.py:930(__init__)
        8    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Future' objects}
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 transports.py:279(_maybe_pause_protocol)
        1    0.000    0.000    0.000    0.000 selectors.py:491(__init__)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        2    0.000    0.000    0.000    0.000 _models.py:274(update)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 selector_events.py:110(_close_self_pipe)
        7    0.000    0.000    0.000    0.000 enum.py:1216(_add_alias_)
        4    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       27    0.000    0.000    0.000    0.000 dataclasses.py:1277(dataclass)
        1    0.000    0.000    0.000    0.000 __init__.py:504(HTMLTreeBuilder)
        1    0.000    0.000    0.002    0.002 core.py:21(where)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(AsyncForwardHTTPConnection)
       21    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       16    0.000    0.000    0.000    0.000 inspect.py:1436(repl)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
        1    0.000    0.000    0.049    0.049 _client.py:1432(_init_transport)
        2    0.000    0.000    0.003    0.002 _synchronization.py:81(__new__)
        4    0.000    0.000    0.000    0.000 _urls.py:168(host)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        5    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 _local.py:482(Path)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1621(_BaseV6)
        5    0.000    0.000    0.000    0.000 <frozen os>:711(__getitem__)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http11.py:344(aclose)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:72(__len__)
        1    0.000    0.000    0.000    0.000 {method 'get' of '_queue.SimpleQueue' objects}
        1    0.000    0.000    0.000    0.000 selector_events.py:825(abort)
        1    0.000    0.000    0.006    0.006 to_thread.py:1(<module>)
       10    0.000    0.000    0.000    0.000 inspect.py:3284(__str__)
        2    0.000    0.000    0.000    0.000 _models.py:1228(__bool__)
        1    0.000    0.000    0.000    0.000 parse.py:1214(_splittag)
        1    0.000    0.000    0.000    0.000 constants.py:38(_SendfileMode)
       11    0.000    0.000    0.000    0.000 base_events.py:753(is_closed)
       24    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 ssl.py:422(SSLContext)
        1    0.000    0.000    0.000    0.000 _urls.py:150(username)
        6    0.000    0.000    0.000    0.000 base_events.py:630(_check_running)
        1    0.000    0.000    0.000    0.000 _models.py:328(__delitem__)
        3    0.000    0.000    0.000    0.000 threading.py:620(set)
        3    0.000    0.000    0.000    0.000 __init__.py:898(_addHandlerRef)
        1    0.000    0.000    0.006    0.006 feedparser.py:1(<module>)
       39    0.000    0.000    0.000    0.000 typing.py:553(__repr__)
        1    0.000    0.000    0.000    0.000 socket.py:653(socketpair)
        2    0.000    0.000    0.000    0.000 {method 'get_nowait' of '_queue.SimpleQueue' objects}
        1    0.000    0.000    0.000    0.000 base_events.py:730(close)
        1    0.000    0.000    0.000    0.000 __init__.py:1509(info)
        2    0.000    0.000    0.000    0.000 functools.py:189(total_ordering)
        2    0.000    0.000    0.000    0.000 _urls.py:307(is_absolute_url)
        2    0.000    0.000    0.000    0.000 warnings.py:576(__call__)
        2    0.000    0.000    0.000    0.000 typing.py:415(decorator)
        2    0.000    0.000    0.000    0.000 signal.py:62(getsignal)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
       14    0.000    0.000    0.000    0.000 _connection.py:205(our_state)
        4    0.000    0.000    0.000    0.000 __init__.py:1750(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:72(join)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
       33    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        3    0.000    0.000    0.000    0.000 socket.py:497(_real_close)
        1    0.000    0.000    0.000    0.000 functools.py:755(_compose_mro)
        1    0.000    0.000    0.004    0.004 _utils.py:30(get_environment_proxies)
        5    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _tasks.py:28(__new__)
        1    0.000    0.000    0.000    0.000 wsgi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:20(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _socket.inet_pton}
        3    0.000    0.000    0.000    0.000 _client.py:318(cookies)
        1    0.000    0.000    0.000    0.000 base_futures.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _util.py:127(bytesify)
        2    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        2    0.000    0.000    0.000    0.000 default.py:365(__aexit__)
        4    0.000    0.000    0.000    0.000 _synchronization.py:217(__exit__)
       29    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
        2    0.000    0.000    0.000    0.000 socket.py:523(type)
        1    0.000    0.000    0.005    0.005 _policybase.py:1(<module>)
        2    0.000    0.000    0.000    0.000 unix_events.py:83(_process_self_data)
        1    0.000    0.000    0.000    0.000 _models.py:321(__init__)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
        2    0.000    0.000    0.000    0.000 futures.py:310(_set_result_unless_cancelled)
        3    0.000    0.000    0.000    0.000 _urlparse.py:422(validate_path)
        1    0.000    0.000    0.000    0.000 timeouts.py:145(timeout)
       47    0.000    0.000    0.000    0.000 inspect.py:2779(name)
        2    0.000    0.000    0.000    0.000 _synchronization.py:716(__init__)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
       52    0.000    0.000    0.000    0.000 dataclasses.py:1111(<genexpr>)
        2    0.000    0.000    0.000    0.000 default.py:274(aclose)
        2    0.000    0.000    0.000    0.000 _testing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _asyncio.py:2673(getaddrinfo)
        1    0.000    0.000    0.000    0.000 base_events.py:496(get_task_factory)
        2    0.000    0.000    0.000    0.000 typing.py:2325(runtime_checkable)
        1    0.000    0.000    0.000    0.000 selector_events.py:118(_make_self_pipe)
       68    0.000    0.000    0.000    0.000 inspect.py:2791(kind)
       27    0.000    0.000    0.000    0.000 dataclasses.py:412(<genexpr>)
        1    0.000    0.000    0.000    0.000 message.py:1(<module>)
       27    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        6    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
        1    0.000    0.000    0.000    0.000 futures.py:30(Future)
        5    0.000    0.000    0.000    0.000 _receivebuffer.py:57(__bool__)
        1    0.000    0.000    0.000    0.000 _impl.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _asyncio.py:1837(release)
        1    0.000    0.000    0.000    0.000 selector_events.py:1159(write_eof)
        1    0.000    0.000    0.000    0.000 _connection.py:223(start_next_cycle)
        1    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
       26    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 thread.py:127(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:38(HTTPConnection)
        1    0.000    0.000    0.000    0.000 _connection.py:341(trailing_data)
        1    0.000    0.000    0.000    0.000 selector_events.py:900(_call_connection_lost)
        1    0.000    0.000    0.000    0.000 timeouts.py:26(Timeout)
        8    0.000    0.000    0.000    0.000 _trace.py:95(__aexit__)
        1    0.000    0.000    0.000    0.000 _models.py:441(_prepare)
       14    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:600(__init__)
        1    0.000    0.000    0.000    0.000 _asyncio.py:719(__aenter__)
        1    0.000    0.000    0.002    0.002 _adapters.py:144(_reader)
       70    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        1    0.000    0.000    0.000    0.000 _base.py:463(exception)
        2    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        6    0.000    0.000    0.000    0.000 futures.py:298(_get_loop)
       27    0.000    0.000    0.000    0.000 dataclasses.py:429(__init__)
        1    0.000    0.000    0.000    0.000 client.py:817(HTTPConnection)
        1    0.000    0.000    0.000    0.000 _asyncio.py:536(_parent_cancellation_is_visible_to_us)
        1    0.000    0.000    0.000    0.000 _abnf.py:1(<module>)
       10    0.000    0.000    0.000    0.000 inspect.py:2135(_signature_is_functionlike)
        3    0.000    0.000    0.000    0.000 threading.py:592(__init__)
        8    0.000    0.000    0.000    0.000 _trace.py:89(__aenter__)
        2    0.000    0.000    0.000    0.000 _asyncio.py:2393(create_lock)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        1    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
       30    0.000    0.000    0.000    0.000 inspect.py:302(isclass)
        2    0.000    0.000    0.000    0.000 __init__.py:957(createLock)
        1    0.000    0.000    0.000    0.000 _headers.py:121(raw_items)
        1    0.000    0.000    0.000    0.000 _markupbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _urls.py:15(URL)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        2    0.000    0.000    0.000    0.000 signal.py:56(signal)
        2    0.000    0.000    0.000    0.000 inspect.py:399(_has_code_flag)
        5    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 threading.py:843(_newname)
        1    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.000    0.000 selector_events.py:53(BaseSelectorEventLoop)
        2    0.000    0.000    0.000    0.000 unix_events.py:1493(set_event_loop)
        3    0.000    0.000    0.000    0.000 socket.py:501(close)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.000    0.000 threading.py:1350(__init__)
        1    0.000    0.000    0.001    0.001 heapq.py:1(<module>)
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        1    0.000    0.000    0.000    0.000 _client.py:494(_redirect_method)
        1    0.000    0.000    0.000    0.000 string.py:188(Formatter)
        4    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 _typedattr.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:205(_checkLevel)
        1    0.000    0.000    0.000    0.000 message.py:135(Message)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _synchronization.py:726(__exit__)
        2    0.000    0.000    0.000    0.000 functools.py:927(wrapper)
        1    0.000    0.000    0.000    0.000 transports.py:14(__init__)
        5    0.000    0.000    0.000    0.000 transports.py:19(get_extra_info)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _local.py:117(__init__)
        4    0.000    0.000    0.000    0.000 _asyncio.py:1784(__init__)
        1    0.000    0.000    0.000    0.000 from_thread.py:145(BlockingPortal)
